,id,name,price
742,42939,\u2605 Huntsman Knife | Scorched (Field-Tested),460
743,42936,\u2605 Huntsman Knife | Safari Mesh (Minimal Wear),459.9
744,42945,\u2605 Huntsman Knife | Stained (Battle-Scarred),490
745,43694,\u2605 StatTrak\u2122 Huntsman Knife | Tiger Tooth (Factory New),1219
746,42924,\u2605 Huntsman Knife | Forest DDPAT (Minimal Wear),530
747,42949,\u2605 Huntsman Knife | Stained (Well-Worn),464.9
748,43662,\u2605 StatTrak\u2122 Huntsman Knife | Crimson Web (Field-Tested),1099
749,42918,\u2605 Huntsman Knife | Doppler (Minimal Wear),7299.99
750,42912,\u2605 Huntsman Knife | Damascus Steel (Battle-Scarred),548.5
751,43664,\u2605 StatTrak\u2122 Huntsman Knife | Damascus Steel (Factory New),1099
752,42894,\u2605 Huntsman Knife | Blue Steel (Field-Tested),609.5
753,507436,\u2605 Huntsman Knife | Ultraviolet (Factory New),1809
754,43698,\u2605 StatTrak\u2122 Huntsman Knife | Urban Masked (Field-Tested),550
755,43669,\u2605 StatTrak\u2122 Huntsman Knife | Fade (Factory New),1845
756,42920,\u2605 Huntsman Knife | Fade (Minimal Wear),2500
757,45598,\u2605 StatTrak\u2122 Huntsman Knife | Ultraviolet (Battle-Scarred),627
758,43695,\u2605 StatTrak\u2122 Huntsman Knife | Ultraviolet (Field-Tested),620
759,42908,\u2605 Huntsman Knife | Crimson Web (Factory New),4500
760,42938,\u2605 Huntsman Knife | Scorched (Battle-Scarred),484.5
761,43648,\u2605 StatTrak\u2122 Huntsman Knife,995
762,42960,\u2605 Huntsman Knife | Urban Masked (Well-Worn),450
763,43682,\u2605 StatTrak\u2122 Huntsman Knife | Safari Mesh (Field-Tested),495
764,42930,\u2605 Huntsman Knife | Night (Minimal Wear),1000
765,43660,\u2605 StatTrak\u2122 Huntsman Knife | Case Hardened (Well-Worn),1350
766,42903,\u2605 Huntsman Knife | Case Hardened (Factory New),1474
767,43688,\u2605 StatTrak\u2122 Huntsman Knife | Slaughter (Factory New),1700
768,43658,\u2605 StatTrak\u2122 Huntsman Knife | Case Hardened (Field-Tested),1400
769,43685,\u2605 StatTrak\u2122 Huntsman Knife | Scorched (Field-Tested),658.92
770,42916,\u2605 Huntsman Knife | Damascus Steel (Well-Worn),570
771,43686,\u2605 StatTrak\u2122 Huntsman Knife | Scorched (Minimal Wear),900
772,42893,\u2605 Huntsman Knife | Blue Steel (Factory New),1071.5
773,43679,\u2605 StatTrak\u2122 Huntsman Knife | Night (Minimal Wear),1200
774,43672,\u2605 StatTrak\u2122 Huntsman Knife | Forest DDPAT (Field-Tested),513.88
775,42925,\u2605 Huntsman Knife | Forest DDPAT (Well-Worn),444.5
776,42937,\u2605 Huntsman Knife | Safari Mesh (Well-Worn),449.5
777,43671,\u2605 StatTrak\u2122 Huntsman Knife | Forest DDPAT (Battle-Scarred),724.24
778,43653,\u2605 StatTrak\u2122 Huntsman Knife | Boreal Forest (Battle-Scarred),717.95
779,43661,\u2605 StatTrak\u2122 Huntsman Knife | Crimson Web (Battle-Scarred),1323.08
780,43689,\u2605 StatTrak\u2122 Huntsman Knife | Slaughter (Minimal Wear),1850
781,43691,\u2605 StatTrak\u2122 Huntsman Knife | Stained (Field-Tested),999
782,43668,\u2605 StatTrak\u2122 Huntsman Knife | Doppler (Minimal Wear),5555
783,43654,\u2605 StatTrak\u2122 Huntsman Knife | Boreal Forest (Field-Tested),720
784,43663,\u2605 StatTrak\u2122 Huntsman Knife | Crimson Web (Minimal Wear),1849
785,43690,\u2605 StatTrak\u2122 Huntsman Knife | Stained (Battle-Scarred),999
786,43697,\u2605 StatTrak\u2122 Huntsman Knife | Urban Masked (Battle-Scarred),620
787,44997,\u2605 StatTrak\u2122 Huntsman Knife | Safari Mesh (Well-Worn),830
788,755857,\u2605 StatTrak\u2122 Huntsman Knife | Stained (Factory New),10000
789,755684,\u2605 StatTrak\u2122 Huntsman Knife | Blue Steel (Factory New),1753.12
790,42934,\u2605 Huntsman Knife | Safari Mesh (Factory New),900
791,42898,\u2605 Huntsman Knife | Boreal Forest (Factory New),1027
792,43683,\u2605 StatTrak\u2122 Huntsman Knife | Safari Mesh (Minimal Wear),999
793,43101,\u2605 M9 Bayonet | Freehand (Field-Tested),1166
794,43110,\u2605 M9 Bayonet | Marble Fade (Factory New),3990
795,44998,\u2605 StatTrak\u2122 M9 Bayonet | Lore (Minimal Wear),7449
796,43091,\u2605 M9 Bayonet | Doppler (Factory New),2269
797,43094,\u2605 M9 Bayonet | Forest DDPAT (Battle-Scarred),865
798,43139,\u2605 M9 Bayonet | Ultraviolet (Field-Tested),1003
799,43061,\u2605 M9 Bayonet | Black Laminate (Minimal Wear),1715.5
800,43060,\u2605 M9 Bayonet | Black Laminate (Field-Tested),1649
801,43143,\u2605 M9 Bayonet | Urban Masked (Field-Tested),828
802,43136,\u2605 M9 Bayonet | Tiger Tooth (Factory New),2449
803,33812,\u2605 M9 Bayonet | Fade (Factory New),3414
804,43089,\u2605 M9 Bayonet | Damascus Steel (Minimal Wear),1345
805,43062,\u2605 M9 Bayonet | Black Laminate (Well-Worn),1638
806,43135,\u2605 M9 Bayonet | Stained (Well-Worn),940
807,43074,\u2605 M9 Bayonet | Bright Water (Field-Tested),1118
808,43069,\u2605 M9 Bayonet | Boreal Forest (Field-Tested),870
809,43134,\u2605 M9 Bayonet | Stained (Minimal Wear),1040
810,43052,\u2605 M9 Bayonet,1918.5
811,43119,\u2605 M9 Bayonet | Safari Mesh (Battle-Scarred),850
812,43809,\u2605 StatTrak\u2122 M9 Bayonet | Freehand (Factory New),1620
813,43112,\u2605 M9 Bayonet | Night (Battle-Scarred),980
814,43125,\u2605 M9 Bayonet | Scorched (Field-Tested),810
815,43107,\u2605 M9 Bayonet | Lore (Field-Tested),2887
816,44013,\u2605 StatTrak\u2122 M9 Bayonet | Boreal Forest (Field-Tested),919
817,43104,\u2605 M9 Bayonet | Gamma Doppler (Factory New),3010
818,43058,\u2605 M9 Bayonet | Black Laminate (Battle-Scarred),1674.5
819,43108,\u2605 M9 Bayonet | Lore (Minimal Wear),7150
820,43117,\u2605 M9 Bayonet | Rust Coat (Battle-Scarred),1024
821,43063,\u2605 M9 Bayonet | Blue Steel (Battle-Scarred),1275
822,43120,\u2605 M9 Bayonet | Safari Mesh (Field-Tested),809.5
823,43070,\u2605 M9 Bayonet | Boreal Forest (Minimal Wear),1045
824,43073,\u2605 M9 Bayonet | Bright Water (Factory New),1607
825,43087,\u2605 M9 Bayonet | Damascus Steel (Factory New),1440
826,43054,\u2605 M9 Bayonet | Autotronic (Factory New),4220
827,43075,\u2605 M9 Bayonet | Bright Water (Minimal Wear),1409.4
828,43142,\u2605 M9 Bayonet | Urban Masked (Battle-Scarred),914.5
829,43789,\u2605 StatTrak\u2122 M9 Bayonet | Bright Water (Factory New),1850
830,43082,\u2605 M9 Bayonet | Crimson Web (Battle-Scarred),1392
831,43130,\u2605 M9 Bayonet | Slaughter (Minimal Wear),2190
832,43055,\u2605 M9 Bayonet | Autotronic (Field-Tested),2294
833,43805,\u2605 StatTrak\u2122 M9 Bayonet | Fade (Factory New),3545
834,43096,\u2605 M9 Bayonet | Forest DDPAT (Field-Tested),865
835,43790,\u2605 StatTrak\u2122 M9 Bayonet | Bright Water (Field-Tested),1228.38
836,43084,\u2605 M9 Bayonet | Crimson Web (Minimal Wear),4739.5
837,43083,\u2605 M9 Bayonet | Crimson Web (Field-Tested),1577.5
838,43068,\u2605 M9 Bayonet | Boreal Forest (Battle-Scarred),862.5
839,43841,\u2605 StatTrak\u2122 M9 Bayonet | Ultraviolet (Field-Tested),1079
840,43824,\u2605 StatTrak\u2122 M9 Bayonet | Rust Coat (Battle-Scarred),1090
841,43138,\u2605 M9 Bayonet | Ultraviolet (Battle-Scarred),965
842,43128,\u2605 M9 Bayonet | Slaughter (Factory New),2750
843,43799,\u2605 StatTrak\u2122 M9 Bayonet | Damascus Steel (Factory New),1600
844,43123,\u2605 M9 Bayonet | Scorched (Battle-Scarred),870
845,43102,\u2605 M9 Bayonet | Freehand (Minimal Wear),1370
846,43100,\u2605 M9 Bayonet | Freehand (Factory New),1499
847,43775,\u2605 StatTrak\u2122 M9 Bayonet | Autotronic (Battle-Scarred),2020
848,43115,\u2605 M9 Bayonet | Night (Minimal Wear),1500
849,43114,\u2605 M9 Bayonet | Night (Field-Tested),990
850,43079,\u2605 M9 Bayonet | Case Hardened (Field-Tested),1450
851,43088,\u2605 M9 Bayonet | Damascus Steel (Field-Tested),1208
852,43081,\u2605 M9 Bayonet | Case Hardened (Well-Worn),1389.5
853,43053,\u2605 M9 Bayonet | Autotronic (Battle-Scarred),1925
854,43067,\u2605 M9 Bayonet | Blue Steel (Well-Worn),1235
855,43828,\u2605 StatTrak\u2122 M9 Bayonet | Scorched (Battle-Scarred),888
856,43812,\u2605 StatTrak\u2122 M9 Bayonet | Gamma Doppler (Factory New),3700
857,43826,\u2605 StatTrak\u2122 M9 Bayonet | Safari Mesh (Field-Tested),880
858,43065,\u2605 M9 Bayonet | Blue Steel (Field-Tested),1290
859,43093,\u2605 M9 Bayonet | Fade (Minimal Wear),3300
860,43077,\u2605 M9 Bayonet | Case Hardened (Battle-Scarred),1325
861,43131,\u2605 M9 Bayonet | Stained (Battle-Scarred),950
862,43777,\u2605 StatTrak\u2122 M9 Bayonet | Autotronic (Field-Tested),2420
863,43097,\u2605 M9 Bayonet | Forest DDPAT (Minimal Wear),1049.9
864,43127,\u2605 M9 Bayonet | Scorched (Well-Worn),820
865,43056,\u2605 M9 Bayonet | Autotronic (Minimal Wear),2839
866,43111,\u2605 M9 Bayonet | Marble Fade (Minimal Wear),3645
867,43080,\u2605 M9 Bayonet | Case Hardened (Minimal Wear),1620
868,43121,\u2605 M9 Bayonet | Safari Mesh (Minimal Wear),875
869,43810,\u2605 StatTrak\u2122 M9 Bayonet | Freehand (Field-Tested),1245
870,43140,\u2605 M9 Bayonet | Ultraviolet (Minimal Wear),1605
871,43105,\u2605 M9 Bayonet | Lore (Battle-Scarred),1615
872,43816,\u2605 StatTrak\u2122 M9 Bayonet | Lore (Field-Tested),3040
873,43774,\u2605 StatTrak\u2122 M9 Bayonet,2079.5
874,43144,\u2605 M9 Bayonet | Urban Masked (Minimal Wear),998
875,43840,\u2605 StatTrak\u2122 M9 Bayonet | Ultraviolet (Battle-Scarred),1040
876,43122,\u2605 M9 Bayonet | Safari Mesh (Well-Worn),850
877,43085,\u2605 M9 Bayonet | Crimson Web (Well-Worn),1440
878,43834,\u2605 StatTrak\u2122 M9 Bayonet | Slaughter (Minimal Wear),2349
879,43832,\u2605 StatTrak\u2122 M9 Bayonet | Slaughter (Factory New),3100
880,43811,\u2605 StatTrak\u2122 M9 Bayonet | Freehand (Minimal Wear),1499
881,43106,\u2605 M9 Bayonet | Lore (Factory New),9994.9
882,43818,\u2605 StatTrak\u2122 M9 Bayonet | Marble Fade (Factory New),4225
883,43846,\u2605 StatTrak\u2122 M9 Bayonet | Urban Masked (Well-Worn),1746.3
884,43815,\u2605 StatTrak\u2122 M9 Bayonet | Lore (Factory New),12688
885,43986,\u2605 StatTrak\u2122 M9 Bayonet | Crimson Web (Minimal Wear),5888
886,43133,\u2605 M9 Bayonet | Stained (Field-Tested),1015
887,43829,\u2605 StatTrak\u2122 M9 Bayonet | Scorched (Field-Tested),888.88
888,43066,\u2605 M9 Bayonet | Blue Steel (Minimal Wear),1377.9
889,43092,\u2605 M9 Bayonet | Doppler (Minimal Wear),2245.5
890,43791,\u2605 StatTrak\u2122 M9 Bayonet | Bright Water (Minimal Wear),1450
891,43781,\u2605 StatTrak\u2122 M9 Bayonet | Black Laminate (Minimal Wear),1800
892,43780,\u2605 StatTrak\u2122 M9 Bayonet | Black Laminate (Field-Tested),1708
893,43779,\u2605 StatTrak\u2122 M9 Bayonet | Black Laminate (Battle-Scarred),1764.5
894,43782,\u2605 StatTrak\u2122 M9 Bayonet | Black Laminate (Well-Worn),1679
895,43126,\u2605 M9 Bayonet | Scorched (Minimal Wear),924
896,43098,\u2605 M9 Bayonet | Forest DDPAT (Well-Worn),838.3
897,43803,\u2605 StatTrak\u2122 M9 Bayonet | Doppler (Factory New),2435
898,43787,\u2605 StatTrak\u2122 M9 Bayonet | Boreal Forest (Battle-Scarred),949
899,43796,\u2605 StatTrak\u2122 M9 Bayonet | Crimson Web (Field-Tested),1888
900,43109,\u2605 M9 Bayonet | Lore (Well-Worn),2220
901,43057,\u2605 M9 Bayonet | Autotronic (Well-Worn),2150
902,43827,\u2605 StatTrak\u2122 M9 Bayonet | Safari Mesh (Minimal Wear),999
903,43103,\u2605 M9 Bayonet | Freehand (Well-Worn),1079.5
904,45670,\u2605 StatTrak\u2122 M9 Bayonet | Crimson Web (Battle-Scarred),1549.5
905,43129,\u2605 M9 Bayonet | Slaughter (Field-Tested),1772
906,43141,\u2605 M9 Bayonet | Ultraviolet (Well-Worn),1000
907,43072,\u2605 M9 Bayonet | Bright Water (Battle-Scarred),980
908,43806,\u2605 StatTrak\u2122 M9 Bayonet | Forest DDPAT (Field-Tested),925
909,43145,\u2605 M9 Bayonet | Urban Masked (Well-Worn),830
910,43071,\u2605 M9 Bayonet | Boreal Forest (Well-Worn),860
911,43064,\u2605 M9 Bayonet | Blue Steel (Factory New),1830
912,43795,\u2605 StatTrak\u2122 M9 Bayonet | Case Hardened (Well-Worn),1444
913,44014,\u2605 StatTrak\u2122 M9 Bayonet | Forest DDPAT (Battle-Scarred),888
914,43778,\u2605 StatTrak\u2122 M9 Bayonet | Autotronic (Minimal Wear),3049.5
915,43118,\u2605 M9 Bayonet | Rust Coat (Well-Worn),1150
916,44004,\u2605 M9 Bayonet | Gamma Doppler (Minimal Wear),2770
917,43817,\u2605 StatTrak\u2122 M9 Bayonet | Lore (Well-Worn),2750
918,770631,\u2605 StatTrak\u2122 M9 Bayonet | Black Laminate (Factory New),9999
919,43116,\u2605 M9 Bayonet | Night (Well-Worn),974
920,43842,\u2605 StatTrak\u2122 M9 Bayonet | Ultraviolet (Minimal Wear),1849
921,43801,\u2605 StatTrak\u2122 M9 Bayonet | Damascus Steel (Minimal Wear),1547
922,755655,\u2605 M9 Bayonet | Ultraviolet (Factory New),4200
923,43800,\u2605 StatTrak\u2122 M9 Bayonet | Damascus Steel (Field-Tested),1285
924,756055,\u2605 StatTrak\u2122 M9 Bayonet | Fade (Minimal Wear),3500
925,43076,\u2605 M9 Bayonet | Bright Water (Well-Worn),1029
926,43124,\u2605 M9 Bayonet | Scorched (Factory New),1500
927,43839,\u2605 StatTrak\u2122 M9 Bayonet | Tiger Tooth (Factory New),2678
928,43962,\u2605 M9 Bayonet | Urban Masked (Factory New),1600
929,43845,\u2605 StatTrak\u2122 M9 Bayonet | Urban Masked (Minimal Wear),1250
930,43985,\u2605 StatTrak\u2122 M9 Bayonet | Bright Water (Battle-Scarred),1180
931,43821,\u2605 StatTrak\u2122 M9 Bayonet | Night (Field-Tested),1150
932,43086,\u2605 M9 Bayonet | Damascus Steel (Battle-Scarred),1200
933,43825,\u2605 StatTrak\u2122 M9 Bayonet | Safari Mesh (Battle-Scarred),920
934,43820,\u2605 StatTrak\u2122 M9 Bayonet | Night (Battle-Scarred),1035
935,45454,\u2605 M9 Bayonet | Crimson Web (Factory New),26400
936,43059,\u2605 M9 Bayonet | Black Laminate (Factory New),2499.9
937,43132,\u2605 M9 Bayonet | Stained (Factory New),1350
938,43137,\u2605 M9 Bayonet | Tiger Tooth (Minimal Wear),2399.48
939,43090,\u2605 M9 Bayonet | Damascus Steel (Well-Worn),1189.5
940,43793,\u2605 StatTrak\u2122 M9 Bayonet | Case Hardened (Field-Tested),1518
941,43794,\u2605 StatTrak\u2122 M9 Bayonet | Case Hardened (Minimal Wear),1918
942,43844,\u2605 StatTrak\u2122 M9 Bayonet | Urban Masked (Field-Tested),919.5
943,43078,\u2605 M9 Bayonet | Case Hardened (Factory New),2149
944,43833,\u2605 StatTrak\u2122 M9 Bayonet | Slaughter (Field-Tested),1830
945,43836,\u2605 StatTrak\u2122 M9 Bayonet | Stained (Field-Tested),1100
946,43837,\u2605 StatTrak\u2122 M9 Bayonet | Stained (Minimal Wear),1499
947,45027,\u2605 StatTrak\u2122 M9 Bayonet | Urban Masked (Battle-Scarred),999
948,43113,\u2605 M9 Bayonet | Night (Factory New),3700
949,43807,\u2605 StatTrak\u2122 M9 Bayonet | Forest DDPAT (Minimal Wear),1170
950,43784,\u2605 StatTrak\u2122 M9 Bayonet | Blue Steel (Field-Tested),1649.5
951,43843,\u2605 StatTrak\u2122 M9 Bayonet | Ultraviolet (Well-Worn),1188
952,45498,\u2605 StatTrak\u2122 M9 Bayonet | Case Hardened (Battle-Scarred),1600
953,43808,\u2605 StatTrak\u2122 M9 Bayonet | Freehand (Battle-Scarred),1118.88
954,43831,\u2605 StatTrak\u2122 M9 Bayonet | Scorched (Well-Worn),899.99
955,757569,\u2605 StatTrak\u2122 M9 Bayonet | Rust Coat (Well-Worn),8888
956,43835,\u2605 StatTrak\u2122 M9 Bayonet | Stained (Factory New),2100
957,43788,\u2605 StatTrak\u2122 M9 Bayonet | Boreal Forest (Minimal Wear),1250
958,43786,\u2605 StatTrak\u2122 M9 Bayonet | Blue Steel (Well-Worn),1318
959,43095,\u2605 M9 Bayonet | Forest DDPAT (Factory New),1800
960,43783,\u2605 StatTrak\u2122 M9 Bayonet | Blue Steel (Battle-Scarred),1433
961,43822,\u2605 StatTrak\u2122 M9 Bayonet | Night (Minimal Wear),2000
962,43798,\u2605 StatTrak\u2122 M9 Bayonet | Damascus Steel (Battle-Scarred),1831
963,45224,\u2605 M9 Bayonet | Boreal Forest (Factory New),1670
964,755863,\u2605 StatTrak\u2122 M9 Bayonet | Safari Mesh (Well-Worn),846
965,45133,\u2605 StatTrak\u2122 M9 Bayonet | Case Hardened (Factory New),4600
966,756445,\u2605 StatTrak\u2122 M9 Bayonet | Boreal Forest (Well-Worn),1049.32
967,43830,\u2605 StatTrak\u2122 M9 Bayonet | Scorched (Minimal Wear),1018
968,43776,\u2605 StatTrak\u2122 M9 Bayonet | Autotronic (Factory New),8000
969,45418,\u2605 StatTrak\u2122 M9 Bayonet | Crimson Web (Factory New),74457
970,43823,\u2605 StatTrak\u2122 M9 Bayonet | Night (Well-Worn),1200
971,42370,\u2605 Bayonet | Bright Water (Battle-Scarred),888
972,42438,\u2605 Bayonet | Ultraviolet (Field-Tested),770
973,42434,\u2605 Bayonet | Tiger Tooth (Factory New),1967.5
974,42389,\u2605 Bayonet | Doppler (Factory New),1940
975,42400,\u2605 Bayonet | Freehand (Minimal Wear),1260
976,42357,\u2605 Bayonet | Black Laminate (Field-Tested),1180
977,42409,\u2605 Bayonet | Marble Fade (Factory New),2789.5
978,42402,\u2605 Bayonet | Gamma Doppler (Factory New),2420
979,42394,\u2605 Bayonet | Forest DDPAT (Field-Tested),687.4
980,42398,\u2605 Bayonet | Freehand (Factory New),1400
981,42381,\u2605 Bayonet | Crimson Web (Field-Tested),1145
982,42427,\u2605 Bayonet | Slaughter (Field-Tested),1454.9
983,42359,\u2605 Bayonet | Black Laminate (Well-Worn),1149
984,42391,\u2605 Bayonet | Fade (Factory New),2714
985,43312,\u2605 StatTrak\u2122 Bayonet | Rust Coat (Battle-Scarred),963.5
986,42379,\u2605 Bayonet | Case Hardened (Well-Worn),1125
987,42372,\u2605 Bayonet | Bright Water (Field-Tested),923
988,42428,\u2605 Bayonet | Slaughter (Minimal Wear),1726.5
989,42415,\u2605 Bayonet | Rust Coat (Battle-Scarred),869
990,42422,\u2605 Bayonet | Scorched (Battle-Scarred),714
991,42369,\u2605 Bayonet | Boreal Forest (Well-Worn),798.5
992,42349,\u2605 Bayonet,1819.5
993,42420,\u2605 Bayonet | Safari Mesh (Minimal Wear),737
994,42386,\u2605 Bayonet | Damascus Steel (Field-Tested),1059.9
995,43320,\u2605 StatTrak\u2122 Bayonet | Slaughter (Factory New),2200
996,42371,\u2605 Bayonet | Bright Water (Factory New),1340
997,42416,\u2605 Bayonet | Rust Coat (Well-Worn),909.5
998,42373,\u2605 Bayonet | Bright Water (Minimal Wear),1130
999,42352,\u2605 Bayonet | Autotronic (Field-Tested),1860
1000,42378,\u2605 Bayonet | Case Hardened (Minimal Wear),1480
1001,42440,\u2605 Bayonet | Ultraviolet (Well-Worn),775
1002,42406,\u2605 Bayonet | Lore (Field-Tested),2109.8
1003,42355,\u2605 Bayonet | Black Laminate (Battle-Scarred),1169
1004,42403,\u2605 Bayonet | Gamma Doppler (Minimal Wear),2475
1005,43300,\u2605 StatTrak\u2122 Bayonet | Freehand (Minimal Wear),1415
1006,42387,\u2605 Bayonet | Damascus Steel (Minimal Wear),1213
1007,42443,\u2605 Bayonet | Urban Masked (Field-Tested),690
1008,42424,\u2605 Bayonet | Scorched (Minimal Wear),754.9
1009,42423,\u2605 Bayonet | Scorched (Field-Tested),689.5
1010,42426,\u2605 Bayonet | Slaughter (Factory New),2147.5
1011,42380,\u2605 Bayonet | Crimson Web (Battle-Scarred),1149
1012,43287,\u2605 StatTrak\u2122 Bayonet | Crimson Web (Minimal Wear),2799.5
1013,42365,\u2605 Bayonet | Boreal Forest (Battle-Scarred),694
1014,42445,\u2605 Bayonet | Urban Masked (Well-Worn),689.5
1015,43265,\u2605 StatTrak\u2122 Bayonet,1959.5
1016,42419,\u2605 Bayonet | Safari Mesh (Field-Tested),679.5
1017,42390,\u2605 Bayonet | Doppler (Minimal Wear),2030
1018,42377,\u2605 Bayonet | Case Hardened (Field-Tested),1220
1019,42404,\u2605 Bayonet | Lore (Battle-Scarred),1500
1020,42368,\u2605 Bayonet | Boreal Forest (Minimal Wear),827
1021,42363,\u2605 Bayonet | Blue Steel (Minimal Wear),1098.88
1022,43305,\u2605 StatTrak\u2122 Bayonet | Lore (Field-Tested),2165.5
1023,42417,\u2605 Bayonet | Safari Mesh (Battle-Scarred),690
1024,42367,\u2605 Bayonet | Boreal Forest (Field-Tested),700
1025,42364,\u2605 Bayonet | Blue Steel (Well-Worn),989
1026,42399,\u2605 Bayonet | Freehand (Field-Tested),1048
1027,42432,\u2605 Bayonet | Stained (Minimal Wear),954
1028,43280,\u2605 StatTrak\u2122 Bayonet | Bright Water (Field-Tested),950
1029,42411,\u2605 Bayonet | Night (Battle-Scarred),824
1030,42353,\u2605 Bayonet | Autotronic (Minimal Wear),2368
1031,42412,\u2605 Bayonet | Night (Field-Tested),781
1032,42436,\u2605 Bayonet | Ultraviolet (Battle-Scarred),782.9
1033,42358,\u2605 Bayonet | Black Laminate (Minimal Wear),1255
1034,42431,\u2605 Bayonet | Stained (Field-Tested),890
1035,42408,\u2605 Bayonet | Lore (Well-Worn),1785
1036,43292,\u2605 StatTrak\u2122 Bayonet | Doppler (Factory New),2180
1037,42441,\u2605 Bayonet | Urban Masked (Battle-Scarred),697.96
1038,42395,\u2605 Bayonet | Forest DDPAT (Minimal Wear),824
1039,42439,\u2605 Bayonet | Ultraviolet (Minimal Wear),1134.5
1040,42393,\u2605 Bayonet | Forest DDPAT (Battle-Scarred),698.5
1041,42385,\u2605 Bayonet | Damascus Steel (Factory New),1320
1042,42405,\u2605 Bayonet | Lore (Factory New),4649.5
1043,42374,\u2605 Bayonet | Bright Water (Well-Worn),895
1044,42407,\u2605 Bayonet | Lore (Minimal Wear),3450
1045,43282,\u2605 StatTrak\u2122 Bayonet | Case Hardened (Field-Tested),1888
1046,43315,\u2605 StatTrak\u2122 Bayonet | Safari Mesh (Field-Tested),718
1047,43267,\u2605 StatTrak\u2122 Bayonet | Autotronic (Minimal Wear),2570
1048,42360,\u2605 Bayonet | Blue Steel (Battle-Scarred),998
1049,42362,\u2605 Bayonet | Blue Steel (Field-Tested),1014
1050,42354,\u2605 Bayonet | Autotronic (Well-Worn),1743
1051,43270,\u2605 StatTrak\u2122 Bayonet | Black Laminate (Minimal Wear),1380
1052,43291,\u2605 StatTrak\u2122 Bayonet | Damascus Steel (Minimal Wear),1370
1053,42383,\u2605 Bayonet | Crimson Web (Well-Worn),1240
1054,42382,\u2605 Bayonet | Crimson Web (Minimal Wear),2114.5
1055,43329,\u2605 StatTrak\u2122 Bayonet | Ultraviolet (Field-Tested),820.52
1056,42429,\u2605 Bayonet | Stained (Battle-Scarred),853.4
1057,43966,\u2605 StatTrak\u2122 Bayonet | Black Laminate (Battle-Scarred),1180
1058,43294,\u2605 StatTrak\u2122 Bayonet | Fade (Factory New),2850
1059,43266,\u2605 StatTrak\u2122 Bayonet | Autotronic (Field-Tested),1999
1060,42388,\u2605 Bayonet | Damascus Steel (Well-Worn),1055
1061,43269,\u2605 StatTrak\u2122 Bayonet | Black Laminate (Field-Tested),1225
1062,42351,\u2605 Bayonet | Autotronic (Factory New),3710
1063,43277,\u2605 StatTrak\u2122 Bayonet | Boreal Forest (Minimal Wear),1250
1064,43302,\u2605 StatTrak\u2122 Bayonet | Gamma Doppler (Factory New),2988
1065,42350,\u2605 Bayonet | Autotronic (Battle-Scarred),1570
1066,42375,\u2605 Bayonet | Case Hardened (Battle-Scarred),1050
1067,42442,\u2605 Bayonet | Urban Masked (Factory New),1500
1068,43306,\u2605 StatTrak\u2122 Bayonet | Lore (Minimal Wear),3478.41
1069,43290,\u2605 StatTrak\u2122 Bayonet | Damascus Steel (Field-Tested),1109
1070,43298,\u2605 StatTrak\u2122 Bayonet | Freehand (Factory New),1555
1071,42413,\u2605 Bayonet | Night (Minimal Wear),1115
1072,42433,\u2605 Bayonet | Stained (Well-Worn),885
1073,42410,\u2605 Bayonet | Marble Fade (Minimal Wear),2920
1074,42444,\u2605 Bayonet | Urban Masked (Minimal Wear),835
1075,43307,\u2605 StatTrak\u2122 Bayonet | Marble Fade (Factory New),3099
1076,42401,\u2605 Bayonet | Freehand (Well-Worn),1074
1077,43296,\u2605 StatTrak\u2122 Bayonet | Forest DDPAT (Field-Tested),699.5
1078,44520,\u2605 StatTrak\u2122 Bayonet | Bright Water (Well-Worn),938.3
1079,43274,\u2605 StatTrak\u2122 Bayonet | Blue Steel (Minimal Wear),1450
1080,43271,\u2605 StatTrak\u2122 Bayonet | Black Laminate (Well-Worn),1189.99
1081,42384,\u2605 Bayonet | Damascus Steel (Battle-Scarred),997
1082,42421,\u2605 Bayonet | Safari Mesh (Well-Worn),680
1083,42356,\u2605 Bayonet | Black Laminate (Factory New),1679.5
1084,42396,\u2605 Bayonet | Forest DDPAT (Well-Worn),688
1085,42376,\u2605 Bayonet | Case Hardened (Factory New),1992.5
1086,43322,\u2605 StatTrak\u2122 Bayonet | Slaughter (Minimal Wear),2000
1087,43964,\u2605 StatTrak\u2122 Bayonet | Autotronic (Battle-Scarred),1788
1088,42361,\u2605 Bayonet | Blue Steel (Factory New),1349.5
1089,43281,\u2605 StatTrak\u2122 Bayonet | Bright Water (Minimal Wear),1200
1090,43285,\u2605 StatTrak\u2122 Bayonet | Crimson Web (Battle-Scarred),1450
1091,42366,\u2605 Bayonet | Boreal Forest (Factory New),1350
1092,43289,\u2605 StatTrak\u2122 Bayonet | Damascus Steel (Factory New),1600
1093,43299,\u2605 StatTrak\u2122 Bayonet | Freehand (Field-Tested),1139
1094,42437,\u2605 Bayonet | Ultraviolet (Factory New),2900
1095,43279,\u2605 StatTrak\u2122 Bayonet | Bright Water (Factory New),1488
1096,42392,\u2605 Bayonet | Fade (Minimal Wear),2599
1097,43284,\u2605 StatTrak\u2122 Bayonet | Case Hardened (Well-Worn),2769.24
1098,42397,\u2605 Bayonet | Freehand (Battle-Scarred),1020
1099,43276,\u2605 StatTrak\u2122 Bayonet | Boreal Forest (Battle-Scarred),747
1100,43324,\u2605 StatTrak\u2122 Bayonet | Stained (Field-Tested),1538.37
